Id,Brand,Vehicle,Market,Page_URL,Chassi_model,Model,Engine,Engine_code,Prod period,Body,Body_code,Grade,Grade_code,Transm,Transm_code,Options
54,Toyota,4Runner,USA:,https://www.amayama.com/en/catalogs/toyota,RN101L,RN101L-TRMDEA3,22RE,2400CC EFI,08.1988 - 08.1989,T1,TRUCK(STANDARD DECK 1-SIDE OPEN),DLX,DLX TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'RCB': 'REGULAR CAB', 'W': 'W TYPE TRANSMISSION', 'EFI': 'ELECTRIC FUEL INJECTION SYSTEM', 'USA': 'UNITED STATES OF AMERICA', 'IV3': 'INCOMPLETE VEHICLES (CAB & CHASSIS)', 'JPP': 'JAPAN PRODUCT'}"
55,Toyota,4Runner,USA:,https://www.amayama.com/en/catalogs/toyota,RN101L,RN101L-TRMDEK,22RE,2400CC EFI,08.1988 - 08.1990,T1,TRUCK(STANDARD DECK 1-SIDE OPEN),DLX,DLX TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'RCB': 'REGULAR CAB', 'W': 'W TYPE TRANSMISSION', 'EFI': 'ELECTRIC FUEL INJECTION SYSTEM', 'CND': 'CANADA', 'CBU': 'COMPLETELY BUILT UNIT', 'JPP': 'JAPAN PRODUCT'}"
56,Toyota,4Runner,USA:,https://www.amayama.com/en/catalogs/toyota,RN101L,RN101L-TRMSEA,22RE,2400CC EFI,08.1988 - 08.1990,T1,TRUCK(STANDARD DECK 1-SIDE OPEN),SR5,SR-5 TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'RCB': 'REGULAR CAB', 'W': 'W TYPE TRANSMISSION', 'EFI': 'ELECTRIC FUEL INJECTION SYSTEM', 'USA': 'UNITED STATES OF AMERICA', 'CBU': 'COMPLETELY BUILT UNIT', 'JPP': 'JAPAN PRODUCT'}"
57,Toyota,4Runner,USA:,https://www.amayama.com/en/catalogs/toyota,RN101L,RN101L-TRMSEA3,22RE,2400CC EFI,08.1988 - 08.1989,T1,TRUCK(STANDARD DECK 1-SIDE OPEN),SR5,SR-5 TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'RCB': 'REGULAR CAB', 'W': 'W TYPE TRANSMISSION', 'EFI': 'ELECTRIC FUEL INJECTION SYSTEM', 'USA': 'UNITED STATES OF AMERICA', 'IV3': 'INCOMPLETE VEHICLES (CAB & CHASSIS)', 'JPP': 'JAPAN PRODUCT'}"
58,Toyota,4Runner,USA:,https://www.amayama.com/en/catalogs/toyota,RN101L,RN101L-TRPDEA,22RE,2400CC EFI,08.1989 - 01.1995,T1,TRUCK(STANDARD DECK 1-SIDE OPEN),DLX,DLX TYPE,ATM,AUTOMATIC TRANSMISSION,"{'4FC': 'ATM, 4-SPEED FLOOR SHIFT', 'RCB': 'REGULAR CAB', 'EFI': 'ELECTRIC FUEL INJECTION SYSTEM', 'USA': 'UNITED STATES OF AMERICA', 'CBU': 'COMPLETELY BUILT UNIT', 'JPP': 'JAPAN PRODUCT'}"
59,Toyota,4Runner,USA:,https://www.amayama.com/en/catalogs/toyota,RN101L,RN101L-TRLDEAB,22RE,2400CC EFI,02.1992 - 11.1994,,,DLX,DLX TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'NAP': 'PRODUCED AT NUMMI', 'RCB': 'REGULAR CAB', 'G': 'G TYPE', 'EFI': 'ELECTRIC FUEL INJECTION SYSTEM', 'USA': 'UNITED STATES OF AMERICA', 'CBU': 'COMPLETELY BUILT UNIT', 'T1': 'TRUCK(STANDARD DECK 1-SIDE OPEN)'}"
60,Toyota,4Runner,USA:,https://www.amayama.com/en/catalogs/toyota,RN101L,RN101L-TRMDEAB,22RE,2400CC EFI,02.1992 - 01.1995,,,DLX,DLX TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'NAP': 'PRODUCED AT NUMMI', 'RCB': 'REGULAR CAB', 'W': 'W TYPE TRANSMISSION', 'EFI': 'ELECTRIC FUEL INJECTION SYSTEM', 'USA': 'UNITED STATES OF AMERICA', 'CBU': 'COMPLETELY BUILT UNIT', 'T1': 'TRUCK(STANDARD DECK 1-SIDE OPEN)'}"
61,Toyota,4Runner,USA:,https://www.amayama.com/en/catalogs/toyota,RN101L,RN101L-TRPDEAB,22RE,2400CC EFI,02.1992 - 01.1995,,,DLX,DLX TYPE,ATM,AUTOMATIC TRANSMISSION,"{'4FC': 'ATM, 4-SPEED FLOOR SHIFT', 'NAP': 'PRODUCED AT NUMMI', 'RCB': 'REGULAR CAB', 'EFI': 'ELECTRIC FUEL INJECTION SYSTEM', 'USA': 'UNITED STATES OF AMERICA', 'CBU': 'COMPLETELY BUILT UNIT', 'T1': 'TRUCK(STANDARD DECK 1-SIDE OPEN)'}"
62,Toyota,4Runner,USA:,https://www.amayama.com/en/catalogs/toyota,RN106L,RN106L-TRLDEA,22RE,2400CC EFI,08.1990 - 08.1992,T1,TRUCK(STANDARD DECK 1-SIDE OPEN),DLX,DLX TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'RCB': 'REGULAR CAB', 'G': 'G TYPE', 'EFI': 'ELECTRIC FUEL INJECTION SYSTEM', 'USA': 'UNITED STATES OF AMERICA', 'CBU': 'COMPLETELY BUILT UNIT', 'JPP': 'JAPAN PRODUCT'}"
63,Toyota,4Runner,USA:,https://www.amayama.com/en/catalogs/toyota,RN106L,RN106L-TRLDEK,22RE,2400CC EFI,08.1990 - 10.1994,T1,TRUCK(STANDARD DECK 1-SIDE OPEN),DLX,DLX TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'RCB': 'REGULAR CAB', 'G': 'G TYPE', 'EFI': 'ELECTRIC FUEL INJECTION SYSTEM', 'CND': 'CANADA', 'CBU': 'COMPLETELY BUILT UNIT', 'JPP': 'JAPAN PRODUCT'}"
64,Toyota,4Runner,USA:,https://www.amayama.com/en/catalogs/toyota,RN106L,RN106L-TRMDEA,22RE,2400CC EFI,08.1988 - 08.1992,T1,TRUCK(STANDARD DECK 1-SIDE OPEN),DLX,DLX TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'RCB': 'REGULAR CAB', 'W': 'W TYPE TRANSMISSION', 'EFI': 'ELECTRIC FUEL INJECTION SYSTEM', 'USA': 'UNITED STATES OF AMERICA', 'CBU': 'COMPLETELY BUILT UNIT', 'JPP': 'JAPAN PRODUCT'}"
65,Toyota,4Runner,USA:,https://www.amayama.com/en/catalogs/toyota,RN106L,RN106L-TRMDEA3,22RE,2400CC EFI,08.1988 - 08.1989,T1,TRUCK(STANDARD DECK 1-SIDE OPEN),DLX,DLX TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'RCB': 'REGULAR CAB', 'W': 'W TYPE TRANSMISSION', 'EFI': 'ELECTRIC FUEL INJECTION SYSTEM', 'USA': 'UNITED STATES OF AMERICA', 'IV3': 'INCOMPLETE VEHICLES (CAB & CHASSIS)', 'JPP': 'JAPAN PRODUCT'}"
66,Toyota,4Runner,USA:,https://www.amayama.com/en/catalogs/toyota,RN106L,RN106L-TRMDEK,22RE,2400CC EFI,08.1988 - 08.1990,T1,TRUCK(STANDARD DECK 1-SIDE OPEN),DLX,DLX TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'RCB': 'REGULAR CAB', 'W': 'W TYPE TRANSMISSION', 'EFI': 'ELECTRIC FUEL INJECTION SYSTEM', 'CND': 'CANADA', 'CBU': 'COMPLETELY BUILT UNIT', 'JPP': 'JAPAN PRODUCT'}"
67,Toyota,4Runner,USA:,https://www.amayama.com/en/catalogs/toyota,RN106L,RN106L-TRPDEA,22RE,2400CC EFI,08.1988 - 08.1990,T1,TRUCK(STANDARD DECK 1-SIDE OPEN),DLX,DLX TYPE,ATM,AUTOMATIC TRANSMISSION,"{'4FC': 'ATM, 4-SPEED FLOOR SHIFT', 'RCB': 'REGULAR CAB', 'EFI': 'ELECTRIC FUEL INJECTION SYSTEM', 'USA': 'UNITED STATES OF AMERICA', 'CBU': 'COMPLETELY BUILT UNIT', 'JPP': 'JAPAN PRODUCT'}"
68,Toyota,4Runner,USA:,https://www.amayama.com/en/catalogs/toyota,RN106L,RN106L-TRPDEA3,22RE,2400CC EFI,08.1988 - 08.1989,T1,TRUCK(STANDARD DECK 1-SIDE OPEN),DLX,DLX TYPE,ATM,AUTOMATIC TRANSMISSION,"{'4FC': 'ATM, 4-SPEED FLOOR SHIFT', 'RCB': 'REGULAR CAB', 'EFI': 'ELECTRIC FUEL INJECTION SYSTEM', 'USA': 'UNITED STATES OF AMERICA', 'IV3': 'INCOMPLETE VEHICLES (CAB & CHASSIS)', 'JPP': 'JAPAN PRODUCT'}"
69,Toyota,4Runner,USA:,https://www.amayama.com/en/catalogs/toyota,RN106L,RN106L-TRPDEK,22RE,2400CC EFI,08.1988 - 08.1990,T1,TRUCK(STANDARD DECK 1-SIDE OPEN),DLX,DLX TYPE,ATM,AUTOMATIC TRANSMISSION,"{'4FC': 'ATM, 4-SPEED FLOOR SHIFT', 'RCB': 'REGULAR CAB', 'EFI': 'ELECTRIC FUEL INJECTION SYSTEM', 'CND': 'CANADA', 'CBU': 'COMPLETELY BUILT UNIT', 'JPP': 'JAPAN PRODUCT'}"
70,Toyota,4Runner,USA:,https://www.amayama.com/en/catalogs/toyota,RN110L,RN110L-CRLDEA,22RE,2400CC EFI,08.1990 - 10.1994,T1,TRUCK(STANDARD DECK 1-SIDE OPEN),DLX,DLX TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'XTR': 'EXTRA CAB', 'G': 'G TYPE', 'EFI': 'ELECTRIC FUEL INJECTION SYSTEM', 'USA': 'UNITED STATES OF AMERICA', 'CBU': 'COMPLETELY BUILT UNIT', 'JPP': 'JAPAN PRODUCT'}"
71,Toyota,4Runner,USA:,https://www.amayama.com/en/catalogs/toyota,RN110L,RN110L-CRLDEK,22RE,2400CC EFI,08.1990 - 01.1995,T1,TRUCK(STANDARD DECK 1-SIDE OPEN),DLX,DLX TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'XTR': 'EXTRA CAB', 'G': 'G TYPE', 'EFI': 'ELECTRIC FUEL INJECTION SYSTEM', 'CND': 'CANADA', 'CBU': 'COMPLETELY BUILT UNIT', 'JPP': 'JAPAN PRODUCT'}"
72,Toyota,4Runner,USA:,https://www.amayama.com/en/catalogs/toyota,RN110L,RN110L-CRLSEA,22RE,2400CC EFI,08.1988 - 08.1990,T1,TRUCK(STANDARD DECK 1-SIDE OPEN),SR5,SR-5 TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'XTR': 'EXTRA CAB', 'G': 'G TYPE', 'EFI': 'ELECTRIC FUEL INJECTION SYSTEM', 'USA': 'UNITED STATES OF AMERICA', 'CBU': 'COMPLETELY BUILT UNIT', 'JPP': 'JAPAN PRODUCT'}"
73,Toyota,4Runner,USA:,https://www.amayama.com/en/catalogs/toyota,RN110L,RN110L-CRLSEA3,22RE,2400CC EFI,08.1988 - 08.1989,T1,TRUCK(STANDARD DECK 1-SIDE OPEN),SR5,SR-5 TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'XTR': 'EXTRA CAB', 'G': 'G TYPE', 'EFI': 'ELECTRIC FUEL INJECTION SYSTEM', 'USA': 'UNITED STATES OF AMERICA', 'IV3': 'INCOMPLETE VEHICLES (CAB & CHASSIS)', 'JPP': 'JAPAN PRODUCT'}"
74,Toyota,4Runner,USA:,https://www.amayama.com/en/catalogs/toyota,RN110L,RN110L-CRMDEA,22RE,2400CC EFI,08.1988 - 01.1995,T1,TRUCK(STANDARD DECK 1-SIDE OPEN),DLX,DLX TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'XTR': 'EXTRA CAB', 'W': 'W TYPE TRANSMISSION', 'EFI': 'ELECTRIC FUEL INJECTION SYSTEM', 'USA': 'UNITED STATES OF AMERICA', 'CBU': 'COMPLETELY BUILT UNIT', 'JPP': 'JAPAN PRODUCT'}"
75,Toyota,4Runner,USA:,https://www.amayama.com/en/catalogs/toyota,RN110L,RN110L-CRMDEA3,22RE,2400CC EFI,08.1988 - 08.1989,T1,TRUCK(STANDARD DECK 1-SIDE OPEN),DLX,DLX TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'XTR': 'EXTRA CAB', 'W': 'W TYPE TRANSMISSION', 'EFI': 'ELECTRIC FUEL INJECTION SYSTEM', 'USA': 'UNITED STATES OF AMERICA', 'IV3': 'INCOMPLETE VEHICLES (CAB & CHASSIS)', 'JPP': 'JAPAN PRODUCT'}"
76,Toyota,4Runner,USA:,https://www.amayama.com/en/catalogs/toyota,RN110L,RN110L-CRMDEK,22RE,2400CC EFI,08.1988 - 08.1990,T1,TRUCK(STANDARD DECK 1-SIDE OPEN),DLX,DLX TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'XTR': 'EXTRA CAB', 'W': 'W TYPE TRANSMISSION', 'EFI': 'ELECTRIC FUEL INJECTION SYSTEM', 'CND': 'CANADA', 'CBU': 'COMPLETELY BUILT UNIT', 'JPP': 'JAPAN PRODUCT'}"
77,Toyota,4Runner,USA:,https://www.amayama.com/en/catalogs/toyota,RN110L,RN110L-CRMSEA,22RE,2400CC EFI,08.1988 - 08.1990,T1,TRUCK(STANDARD DECK 1-SIDE OPEN),SR5,SR-5 TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'XTR': 'EXTRA CAB', 'W': 'W TYPE TRANSMISSION', 'EFI': 'ELECTRIC FUEL INJECTION SYSTEM', 'USA': 'UNITED STATES OF AMERICA', 'CBU': 'COMPLETELY BUILT UNIT', 'JPP': 'JAPAN PRODUCT'}"
78,Toyota,4Runner,USA:,https://www.amayama.com/en/catalogs/toyota,RN110L,RN110L-CRMSEA3,22RE,2400CC EFI,08.1988 - 08.1989,T1,TRUCK(STANDARD DECK 1-SIDE OPEN),SR5,SR-5 TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'XTR': 'EXTRA CAB', 'W': 'W TYPE TRANSMISSION', 'EFI': 'ELECTRIC FUEL INJECTION SYSTEM', 'USA': 'UNITED STATES OF AMERICA', 'IV3': 'INCOMPLETE VEHICLES (CAB & CHASSIS)', 'JPP': 'JAPAN PRODUCT'}"
79,Toyota,4Runner,USA:,https://www.amayama.com/en/catalogs/toyota,RN110L,RN110L-CRPDEA,22RE,2400CC EFI,08.1988 - 10.1994,T1,TRUCK(STANDARD DECK 1-SIDE OPEN),DLX,DLX TYPE,ATM,AUTOMATIC TRANSMISSION,"{'4FC': 'ATM, 4-SPEED FLOOR SHIFT', 'XTR': 'EXTRA CAB', 'EFI': 'ELECTRIC FUEL INJECTION SYSTEM', 'USA': 'UNITED STATES OF AMERICA', 'CBU': 'COMPLETELY BUILT UNIT', 'JPP': 'JAPAN PRODUCT'}"
80,Toyota,4Runner,USA:,https://www.amayama.com/en/catalogs/toyota,RN110L,RN110L-CRPDEA3,22RE,2400CC EFI,08.1988 - 08.1989,T1,TRUCK(STANDARD DECK 1-SIDE OPEN),DLX,DLX TYPE,ATM,AUTOMATIC TRANSMISSION,"{'4FC': 'ATM, 4-SPEED FLOOR SHIFT', 'XTR': 'EXTRA CAB', 'EFI': 'ELECTRIC FUEL INJECTION SYSTEM', 'USA': 'UNITED STATES OF AMERICA', 'IV3': 'INCOMPLETE VEHICLES (CAB & CHASSIS)', 'JPP': 'JAPAN PRODUCT'}"
81,Toyota,4Runner,USA:,https://www.amayama.com/en/catalogs/toyota,RN110L,RN110L-CRPSEA,22RE,2400CC EFI,08.1988 - 08.1990,T1,TRUCK(STANDARD DECK 1-SIDE OPEN),SR5,SR-5 TYPE,ATM,AUTOMATIC TRANSMISSION,"{'4FC': 'ATM, 4-SPEED FLOOR SHIFT', 'XTR': 'EXTRA CAB', 'EFI': 'ELECTRIC FUEL INJECTION SYSTEM', 'USA': 'UNITED STATES OF AMERICA', 'CBU': 'COMPLETELY BUILT UNIT', 'JPP': 'JAPAN PRODUCT'}"
82,Toyota,4Runner,USA:,https://www.amayama.com/en/catalogs/toyota,RN110L,RN110L-CRPSEA3,22RE,2400CC EFI,08.1988 - 08.1989,T1,TRUCK(STANDARD DECK 1-SIDE OPEN),SR5,SR-5 TYPE,ATM,AUTOMATIC TRANSMISSION,"{'4FC': 'ATM, 4-SPEED FLOOR SHIFT', 'XTR': 'EXTRA CAB', 'EFI': 'ELECTRIC FUEL INJECTION SYSTEM', 'USA': 'UNITED STATES OF AMERICA', 'IV3': 'INCOMPLETE VEHICLES (CAB & CHASSIS)', 'JPP': 'JAPAN PRODUCT'}"
83,Toyota,4Runner,USA:,https://www.amayama.com/en/catalogs/toyota,RN110L,RN110L-CRMDEAB,22RE,2400CC EFI,03.1993 - 01.1995,,,DLX,DLX TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'NAP': 'PRODUCED AT NUMMI', 'XTR': 'EXTRA CAB', 'W': 'W TYPE TRANSMISSION', 'EFI': 'ELECTRIC FUEL INJECTION SYSTEM', 'USA': 'UNITED STATES OF AMERICA', 'CBU': 'COMPLETELY BUILT UNIT', 'T1': 'TRUCK(STANDARD DECK 1-SIDE OPEN)'}"
84,Toyota,4Runner,USA:,https://www.amayama.com/en/catalogs/toyota,RN110L,RN110L-CRLDEA,22RE,2400CC EFI,08.1990 - 10.1994,T1,TRUCK(STANDARD DECK 1-SIDE OPEN),DLX,DLX TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'XTR': 'EXTRA CAB', 'G': 'G TYPE', 'EFI': 'ELECTRIC FUEL INJECTION SYSTEM', 'USA': 'UNITED STATES OF AMERICA', 'CBU': 'COMPLETELY BUILT UNIT', 'JPP': 'JAPAN PRODUCT'}"
85,Toyota,4Runner,USA:,https://www.amayama.com/en/catalogs/toyota,RN110L,RN110L-CRLDEK,22RE,2400CC EFI,08.1990 - 01.1995,T1,TRUCK(STANDARD DECK 1-SIDE OPEN),DLX,DLX TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'XTR': 'EXTRA CAB', 'G': 'G TYPE', 'EFI': 'ELECTRIC FUEL INJECTION SYSTEM', 'CND': 'CANADA', 'CBU': 'COMPLETELY BUILT UNIT', 'JPP': 'JAPAN PRODUCT'}"
86,Toyota,4Runner,USA:,https://www.amayama.com/en/catalogs/toyota,RN110L,RN110L-CRLSEA,22RE,2400CC EFI,08.1988 - 08.1990,T1,TRUCK(STANDARD DECK 1-SIDE OPEN),SR5,SR-5 TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'XTR': 'EXTRA CAB', 'G': 'G TYPE', 'EFI': 'ELECTRIC FUEL INJECTION SYSTEM', 'USA': 'UNITED STATES OF AMERICA', 'CBU': 'COMPLETELY BUILT UNIT', 'JPP': 'JAPAN PRODUCT'}"
87,Toyota,4Runner,USA:,https://www.amayama.com/en/catalogs/toyota,RN110L,RN110L-CRLSEA3,22RE,2400CC EFI,08.1988 - 08.1989,T1,TRUCK(STANDARD DECK 1-SIDE OPEN),SR5,SR-5 TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'XTR': 'EXTRA CAB', 'G': 'G TYPE', 'EFI': 'ELECTRIC FUEL INJECTION SYSTEM', 'USA': 'UNITED STATES OF AMERICA', 'IV3': 'INCOMPLETE VEHICLES (CAB & CHASSIS)', 'JPP': 'JAPAN PRODUCT'}"
88,Toyota,4Runner,USA:,https://www.amayama.com/en/catalogs/toyota,RN110L,RN110L-CRMDEA,22RE,2400CC EFI,08.1988 - 01.1995,T1,TRUCK(STANDARD DECK 1-SIDE OPEN),DLX,DLX TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'XTR': 'EXTRA CAB', 'W': 'W TYPE TRANSMISSION', 'EFI': 'ELECTRIC FUEL INJECTION SYSTEM', 'USA': 'UNITED STATES OF AMERICA', 'CBU': 'COMPLETELY BUILT UNIT', 'JPP': 'JAPAN PRODUCT'}"
89,Toyota,4Runner,USA:,https://www.amayama.com/en/catalogs/toyota,RN110L,RN110L-CRMDEA3,22RE,2400CC EFI,08.1988 - 08.1989,T1,TRUCK(STANDARD DECK 1-SIDE OPEN),DLX,DLX TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'XTR': 'EXTRA CAB', 'W': 'W TYPE TRANSMISSION', 'EFI': 'ELECTRIC FUEL INJECTION SYSTEM', 'USA': 'UNITED STATES OF AMERICA', 'IV3': 'INCOMPLETE VEHICLES (CAB & CHASSIS)', 'JPP': 'JAPAN PRODUCT'}"
90,Toyota,4Runner,USA:,https://www.amayama.com/en/catalogs/toyota,RN110L,RN110L-CRMDEK,22RE,2400CC EFI,08.1988 - 08.1990,T1,TRUCK(STANDARD DECK 1-SIDE OPEN),DLX,DLX TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'XTR': 'EXTRA CAB', 'W': 'W TYPE TRANSMISSION', 'EFI': 'ELECTRIC FUEL INJECTION SYSTEM', 'CND': 'CANADA', 'CBU': 'COMPLETELY BUILT UNIT', 'JPP': 'JAPAN PRODUCT'}"
91,Toyota,4Runner,USA:,https://www.amayama.com/en/catalogs/toyota,RN110L,RN110L-CRMSEA,22RE,2400CC EFI,08.1988 - 08.1990,T1,TRUCK(STANDARD DECK 1-SIDE OPEN),SR5,SR-5 TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'XTR': 'EXTRA CAB', 'W': 'W TYPE TRANSMISSION', 'EFI': 'ELECTRIC FUEL INJECTION SYSTEM', 'USA': 'UNITED STATES OF AMERICA', 'CBU': 'COMPLETELY BUILT UNIT', 'JPP': 'JAPAN PRODUCT'}"
92,Toyota,4Runner,USA:,https://www.amayama.com/en/catalogs/toyota,RN110L,RN110L-CRMSEA3,22RE,2400CC EFI,08.1988 - 08.1989,T1,TRUCK(STANDARD DECK 1-SIDE OPEN),SR5,SR-5 TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'XTR': 'EXTRA CAB', 'W': 'W TYPE TRANSMISSION', 'EFI': 'ELECTRIC FUEL INJECTION SYSTEM', 'USA': 'UNITED STATES OF AMERICA', 'IV3': 'INCOMPLETE VEHICLES (CAB & CHASSIS)', 'JPP': 'JAPAN PRODUCT'}"
93,Toyota,4Runner,USA:,https://www.amayama.com/en/catalogs/toyota,RN110L,RN110L-CRPDEA,22RE,2400CC EFI,08.1988 - 10.1994,T1,TRUCK(STANDARD DECK 1-SIDE OPEN),DLX,DLX TYPE,ATM,AUTOMATIC TRANSMISSION,"{'4FC': 'ATM, 4-SPEED FLOOR SHIFT', 'XTR': 'EXTRA CAB', 'EFI': 'ELECTRIC FUEL INJECTION SYSTEM', 'USA': 'UNITED STATES OF AMERICA', 'CBU': 'COMPLETELY BUILT UNIT', 'JPP': 'JAPAN PRODUCT'}"
94,Toyota,4Runner,USA:,https://www.amayama.com/en/catalogs/toyota,RN110L,RN110L-CRPDEA3,22RE,2400CC EFI,08.1988 - 08.1989,T1,TRUCK(STANDARD DECK 1-SIDE OPEN),DLX,DLX TYPE,ATM,AUTOMATIC TRANSMISSION,"{'4FC': 'ATM, 4-SPEED FLOOR SHIFT', 'XTR': 'EXTRA CAB', 'EFI': 'ELECTRIC FUEL INJECTION SYSTEM', 'USA': 'UNITED STATES OF AMERICA', 'IV3': 'INCOMPLETE VEHICLES (CAB & CHASSIS)', 'JPP': 'JAPAN PRODUCT'}"
95,Toyota,4Runner,USA:,https://www.amayama.com/en/catalogs/toyota,RN110L,RN110L-CRPSEA,22RE,2400CC EFI,08.1988 - 08.1990,T1,TRUCK(STANDARD DECK 1-SIDE OPEN),SR5,SR-5 TYPE,ATM,AUTOMATIC TRANSMISSION,"{'4FC': 'ATM, 4-SPEED FLOOR SHIFT', 'XTR': 'EXTRA CAB', 'EFI': 'ELECTRIC FUEL INJECTION SYSTEM', 'USA': 'UNITED STATES OF AMERICA', 'CBU': 'COMPLETELY BUILT UNIT', 'JPP': 'JAPAN PRODUCT'}"
96,Toyota,4Runner,USA:,https://www.amayama.com/en/catalogs/toyota,RN110L,RN110L-CRPSEA3,22RE,2400CC EFI,08.1988 - 08.1989,T1,TRUCK(STANDARD DECK 1-SIDE OPEN),SR5,SR-5 TYPE,ATM,AUTOMATIC TRANSMISSION,"{'4FC': 'ATM, 4-SPEED FLOOR SHIFT', 'XTR': 'EXTRA CAB', 'EFI': 'ELECTRIC FUEL INJECTION SYSTEM', 'USA': 'UNITED STATES OF AMERICA', 'IV3': 'INCOMPLETE VEHICLES (CAB & CHASSIS)', 'JPP': 'JAPAN PRODUCT'}"
97,Toyota,4Runner,USA:,https://www.amayama.com/en/catalogs/toyota,RN110L,RN110L-CRMDEAB,22RE,2400CC EFI,03.1993 - 01.1995,,,DLX,DLX TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'NAP': 'PRODUCED AT NUMMI', 'XTR': 'EXTRA CAB', 'W': 'W TYPE TRANSMISSION', 'EFI': 'ELECTRIC FUEL INJECTION SYSTEM', 'USA': 'UNITED STATES OF AMERICA', 'CBU': 'COMPLETELY BUILT UNIT', 'T1': 'TRUCK(STANDARD DECK 1-SIDE OPEN)'}"
98,Toyota,4Runner,USA:,https://www.amayama.com/en/catalogs/toyota,RN120L,RN120L-GKPSEA,22RE,2400CC EFI,04.1989 - 08.1991,,,SR5,SR-5 TYPE,ATM,AUTOMATIC TRANSMISSION,"{'4FC': 'ATM, 4-SPEED FLOOR SHIFT', 'WG': 'WAGON(4-RUNNER)', 'EFI': 'ELECTRIC FUEL INJECTION SYSTEM', 'USA': 'UNITED STATES OF AMERICA', 'CBU': 'COMPLETELY BUILT UNIT', '4D': '4-DOOR WAGON', 'JPP': 'JAPAN PRODUCT'}"
99,Toyota,4Runner,USA:,https://www.amayama.com/en/catalogs/toyota,RN121L,RN121L-RKMSEK,22RE,2400CC EFI,04.1989 - 08.1991,,,SR5,SR-5 TYPE,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'WG': 'WAGON(4-RUNNER)', 'W': 'W TYPE TRANSMISSION', 'EFI': 'ELECTRIC FUEL INJECTION SYSTEM', 'CND': 'CANADA', 'CBU': 'COMPLETELY BUILT UNIT', '4D': '4-DOOR WAGON', 'JPP': 'JAPAN PRODUCT'}"
